Wall time,Step,Value
1481365182.505913,3097517,2.0
1481365207.740356,3101595,3.0
1481365724.152601,3179298,3.0
1481365869.553263,3200878,4.0
1481365975.010126,3216546,4.0
1481366426.434731,3285939,2.0
1481366687.328387,3327223,2.0
1481366903.050615,3362079,2.0
1481366938.097712,3367302,3.0
1481367103.492113,3393854,1.0
1481367254.349277,3417273,2.0
1481367274.309721,3420709,3.0
1481368031.242738,3533909,0.0
1481368111.593463,3545432,4.0
1481368226.86437,3562155,3.0
1481368337.353363,3577968,3.0
1481368492.753483,3600726,0.0
1481368723.673872,3631641,0.0
1481369009.523923,3667401,4.0
1481369084.748169,3676613,6.0
1481369220.4912,3691496,3.0
1481369335.812714,3705755,10.0
1481369411.102348,3716154,0.0
1481369566.831051,3737301,1.0
1481369722.312085,3758821,5.0
1481369802.500159,3769939,1.0
1481370253.749284,3834469,7.0
1481370308.961335,3842367,3.0
1481370600.146018,3885358,5.0
1481370961.559024,3938605,1.0
1481371041.781502,3950849,3.0
1481371157.163766,3967791,2.0
1481371167.18809,3969261,1.0
1481371177.306055,3970649,1.0
1481371222.818989,3977502,5.0
1481371383.409535,4001424,1.0
1481371453.743914,4011549,3.0
1481371488.824232,4016551,3.0
1481371624.199395,4035957,4.0
1481371644.415036,4038839,5.0
1481371709.506143,4048517,5.0
1481371900.270224,4077859,3.0
1481372080.894986,4105770,4.0
1481372628.581674,4186937,3.0
1481372839.272343,4215760,5.0
1481372844.257694,4216433,5.0
1481373020.306998,4240058,2.0
1481373176.697426,4259639,2.0
1481373316.750032,4278507,5.0
1481373376.886497,4286470,2.0
1481373412.003064,4291068,3.0
1481373482.173979,4299744,6.0
1481373517.244749,4304233,3.0
1481373637.830332,4318521,0.0
1481373708.340479,4327072,1.0
1481373768.496007,4333900,5.0
1481373883.70181,4347070,3.0
1481373909.058699,4349832,4.0
1481374120.005531,4373671,1.0
1481374305.929125,4395904,3.0
1481374335.946968,4399740,7.0
1481374772.530645,4458726,4.0
1481374807.587989,4463921,3.0
1481375088.448748,4505380,1.0
1481375344.436995,4543417,2.0
1481375595.602644,4581778,5.0
1481376358.503062,4694916,1.0
1481376388.570838,4699372,2.0
1481376478.944098,4713229,3.0
1481376519.049232,4719338,7.0
1481376845.577538,4769110,5.0
1481376875.626605,4773295,3.0
1481376890.599183,4775401,0.0
1481376940.981386,4782749,2.0
1481376961.066742,4786156,3.0
1481376971.047209,4787249,0.0
1481376996.170985,4790838,1.0
1481377538.046587,4869386,3.0
1481377578.240992,4874690,2.0
1481377583.214354,4875285,1.0
1481377663.491487,4886765,5.0
1481378431.123632,4996752,1.0
1481378556.448227,5013969,3.0
1481379073.345627,5082761,1.0
1481379519.632112,5144055,6.0
1481379765.675696,5180771,7.0
1481380302.514368,5261137,2.0
1481380473.340201,5286352,0.0
1481380713.760762,5323886,5.0
1481380733.885771,5326985,2.0
1481380774.055454,5333008,4.0
1481380975.09232,5362754,7.0
1481380985.08917,5364628,2.0
1481381020.274282,5369584,3.0
1481381040.258134,5372630,5.0
1481381271.256134,5407614,6.0
1481381336.545336,5417303,2.0
1481381351.593368,5419620,3.0
1481381436.872651,5432607,2.0
1481381446.858993,5433712,3.0
1481381542.44568,5446873,4.0
1481381848.606466,5488648,5.0
1481381903.950815,5496001,5.0
1481382059.631221,5517311,2.0
1481382079.714786,5519984,8.0
1481382094.682933,5521701,5.0
1481382621.651916,5591660,1.0
1481382682.033598,5599946,7.0
1481382787.317602,5613979,6.0
1481382802.423509,5616548,2.0
1481382837.658156,5621458,4.0
1481383013.130995,5646323,4.0
1481383665.566698,5736050,7.0
1481383816.20778,5757646,3.0
1481383906.62738,5770504,2.0
1481384077.210713,5795002,1.0
1481384197.557465,5812732,4.0
1481384267.722574,5822910,1.0
1481384538.460186,5862806,2.0
1481385045.003954,5939206,4.0
1481385155.521361,5955576,4.0
1481385577.25415,6018217,4.0
1481385612.518722,6023351,1.0
1481385637.705445,6027477,1.0
1481386124.911774,6096606,4.0
1481386787.092789,6181102,7.0
1481386812.341365,6183784,3.0
1481387043.651666,6211442,1.0
1481387350.565971,6249258,4.0
1481387661.700567,6289625,5.0
1481387711.953267,6295761,2.0
1481387747.194568,6299838,4.0
1481387777.309891,6303961,1.0
1481387847.513069,6313474,1.0
1481387907.696509,6321741,2.0
1481387942.830718,6325975,4.0
1481387978.152565,6331381,2.0
1481388058.189398,6342352,5.0
1481388244.456296,6367687,0.0
1481388384.671056,6387388,15.0
1481388660.966719,6427031,8.0
1481388861.615271,6456396,5.0
1481388871.569043,6457514,4.0
1481388946.704138,6468098,2.0
1481388971.707899,6472274,3.0
1481389052.235136,6484149,4.0
1481389097.358157,6491027,5.0
1481389222.8744,6509722,3.0
1481389694.234713,6578454,5.0
1481389704.229817,6580267,1.0
1481390135.549647,6641860,3.0
1481390250.946719,6657903,3.0
1481390271.311736,6660602,3.0
1481390326.237963,6668343,5.0
1481390331.238787,6668950,5.0
1481390361.285976,6673430,3.0
1481390517.100603,6695094,6.0
1481390667.525655,6715625,0.0
1481390898.547477,6744539,0.0
1481390918.546152,6747121,2.0
1481391605.824728,6831970,5.0
1481391716.450872,6845391,1.0
1481391796.696711,6855425,1.0
1481392147.646515,6901895,6.0
1481392268.221899,6918643,1.0
1481392403.532123,6937345,2.0
1481392895.190451,7005069,8.0
1481392915.202987,7008718,4.0
1481393592.27468,7095289,6.0
1481393602.221657,7096464,1.0
1481393687.308639,7108506,5.0
1481393767.438532,7119269,4.0
1481394144.706806,7168380,7.0
1481394214.923495,7177471,10.0
1481394511.018284,7213331,5.0
1481394646.428849,7230037,4.0
1481394661.494406,7231861,4.0
1481394782.154935,7246478,0.0
1481394907.458025,7261904,7.0
1481394978.105883,7270441,7.0
1481395128.605191,7287963,2.0
1481395158.660198,7291582,7.0
1481395173.65632,7293830,6.0
1481395459.995185,7329201,6.0
1481395670.612262,7355739,1.0
1481395700.70948,7359849,6.0
1481395740.819946,7364733,2.0
1481396237.505701,7433408,4.0
1481396347.954525,7448263,1.0
1481396553.88361,7475648,5.0
1481396604.080623,7482284,6.0
1481396649.184965,7488858,5.0
1481396759.472909,7503920,7.0
1481396885.108416,7520739,1.0
1481397060.76494,7544543,3.0
1481397146.280597,7555903,1.0
1481397191.427326,7562346,1.0
1481397497.041906,7604192,6.0
1481397627.354535,7621880,5.0
1481397692.622113,7630464,8.0
1481397873.528918,7653667,2.0
1481397888.815023,7655179,1.0
1481397978.817541,7665284,7.0
1481398471.0891,7729442,7.0
1481398671.850008,7755582,3.0
1481398726.816272,7762199,5.0
1481398766.948038,7766261,5.0
1481398807.032852,7771670,8.0
1481398827.068381,7773835,5.0
1481398892.347037,7781634,1.0
1481398962.97691,7791080,5.0
1481399409.484218,7848400,9.0
1481399464.77571,7855428,4.0
1481399645.237033,7877314,4.0
1481399795.925383,7896149,3.0
1481400036.787657,7924209,12.0
1481400202.379536,7943200,6.0
1481400267.685097,7951036,4.0
1481400292.69215,7954879,2.0
1481400453.267537,7976187,1.0
1481400503.247855,7983463,1.0
1481400668.947687,8006817,8.0
1481400674.016093,8007439,3.0
1481400839.442002,8031236,3.0
1481400919.659029,8042165,5.0
1481400929.776678,8043321,6.0
1481401014.999855,8055819,4.0
1481401100.41215,8067993,5.0
1481401110.425522,8069135,7.0
1481401225.956184,8086419,1.0
1481401235.945904,8088355,0.0
1481401356.377999,8106113,1.0
1481401361.427695,8106861,3.0
1481401587.052659,8139501,6.0
1481401717.547311,8158400,1.0
1481401933.26755,8189401,1.0
1481401938.32914,8190267,2.0
1481401953.695152,8192065,7.0
1481402088.784638,8210565,4.0
1481402209.132054,8227323,1.0
1481402259.482553,8234605,3.0
1481402395.144055,8253014,9.0
1481402721.300569,8294182,4.0
1481402901.914966,8316535,6.0
1481403002.358751,8327870,6.0
1481403122.628896,8342280,5.0
1481403469.248455,8382391,6.0
1481403534.431847,8390356,6.0
1481403996.226507,8451124,5.0
1481404006.23779,8452051,2.0
1481404021.281602,8453878,6.0
1481404071.450037,8460935,4.0
1481404126.731871,8468749,6.0
1481404442.590273,8513223,1.0
1481404623.36465,8538943,8.0
1481405055.514559,8591095,1.0
1481405171.025031,8607194,4.0
1481405501.968325,8653473,3.0
1481405522.065744,8655793,5.0
1481405712.778503,8682406,9.0
1481405808.229719,8695864,6.0
1481406054.602337,8728349,5.0
1481406485.774332,8780044,8.0
1481406531.033884,8785569,1.0
1481406787.065481,8815704,2.0
1481406947.550159,8836129,6.0
1481407007.814584,8843710,9.0
1481407349.007731,8895369,12.0
1481407439.538835,8908475,9.0
1481407444.401863,8909112,3.0
1481407529.71536,8921887,0.0
1481407554.772601,8925243,2.0
1481407645.093143,8938772,7.0
1481407986.358728,8988787,5.0
1481408081.588374,9002526,3.0
1481408443.034547,9055853,3.0
1481408528.487634,9068568,3.0
1481408593.772086,9078474,5.0
1481408754.30108,9102553,9.0
1481409020.048151,9142949,0.0
1481409055.32067,9148162,0.0
1481409090.278844,9153340,6.0
1481409145.545029,9161723,3.0
1481409150.555205,9162592,14.0
1481409421.365149,9203289,7.0
1481409471.508678,9210921,1.0
1481409506.573189,9216288,3.0
1481409511.590082,9217085,3.0
1481409938.080987,9283190,2.0
1481409993.219387,9291750,3.0
1481410113.526811,9310571,5.0
1481410238.914062,9330036,2.0
1481410274.146933,9335210,4.0
1481410299.17067,9339289,1.0
1481410509.742515,9372111,3.0
1481410554.872728,9378951,4.0
1481410600.05091,9385875,1.0
1481411026.627599,9452253,3.0
1481411177.272084,9475618,9.0
1481411212.294667,9481384,0.0
1481411257.525544,9488317,12.0
1481411563.54952,9536141,10.0
1481411583.598573,9539338,2.0
1481411608.686153,9542941,1.0
1481411729.178783,9561957,5.0
1481411784.217991,9570608,2.0
1481411804.412115,9573871,7.0
1481411934.878604,9594020,4.0
1481411995.092325,9603626,5.0
1481412255.779589,9644230,5.0
1481412577.144044,9694478,2.0
1481412587.169702,9696071,7.0
1481412637.315396,9704120,5.0
1481412792.62626,9728298,7.0
1481413028.743688,9765211,5.0
1481413144.373326,9783375,1.0
1481413395.165394,9822488,13.0
1481413565.741074,9849272,1.0
1481413876.824859,9897959,10.0
1481414032.245327,9922427,2.0
1481414348.25768,9971342,1.0
1481414448.817726,9986651,2.0
1481414488.751005,9993094,0.0
1481414704.598503,10026607,6.0
1481414724.621858,10029399,2.0
1481414840.110785,10047594,3.0
1481414855.275412,10049787,3.0
1481414975.556333,10068422,4.0
1481414990.584326,10070411,4.0
1481415050.729939,10079776,4.0
1481415607.423003,10166835,4.0
1481415617.374845,10168359,12.0
1481415717.849509,10184038,10.0
1481416109.202456,10245143,3.0
1481416660.714038,10331230,6.0
1481416816.267679,10355624,10.0
1481416946.743707,10376228,13.0
1481417272.720968,10427237,5.0
1481417362.824303,10440997,1.0
1481417423.081004,10450584,5.0
1481417438.135019,10452921,17.0
1481417704.327353,10494358,3.0
1481417724.208056,10497429,4.0
1481418004.969516,10541024,5.0
1481418105.225549,10556944,7.0
1481418316.094065,10590257,5.0
1481418471.926902,10614865,3.0
1481418491.927496,10617916,7.0
1481418506.98974,10620506,10.0
1481418542.26037,10625690,2.0
1481418592.312511,10633522,6.0
1481418797.939585,10665933,5.0
1481418903.406666,10682473,8.0
1481418913.428975,10683801,10.0
1481418933.518089,10687240,1.0
1481419244.585934,10735405,0.0
1481419444.910132,10766218,2.0
1481419450.014548,10766999,4.0
1481419530.195499,10779294,4.0
1481419565.3695,10784730,4.0
1481419670.929387,10800791,3.0
1481419921.673851,10839311,2.0
1481419981.85825,10848619,3.0
1481420162.64387,10876334,2.0
1481420217.688178,10884846,2.0
1481420388.124499,10911485,4.0
1481420719.3732,10962880,6.0
1481420739.472587,10965610,4.0
1481421035.396123,11011130,2.0
1481421220.994691,11039788,2.0
1481421236.087011,11042161,7.0
1481421581.865747,11095452,4.0
1481421596.876793,11097954,4.0
1481421662.009755,11107864,8.0
1481421887.887528,11143009,2.0
1481421913.0609,11147286,6.0
1481421923.538441,11148711,6.0
1481421938.465017,11150953,6.0
1481421988.978628,11158895,5.0
1481421999.006439,11160337,2.0
1481422294.970336,11206497,4.0
1481422325.061939,11210919,2.0
1481422330.024944,11211747,5.0
1481422385.464792,11220433,6.0
1481422601.3489,11253995,7.0
1481422616.343436,11256635,3.0
1481422852.067182,11293215,2.0
1481422862.07288,11294633,2.0
1481423113.295082,11333971,10.0
1481423158.471847,11340843,3.0
1481423198.574252,11346846,2.0
1481423469.679638,11388855,7.0
1481423559.826273,11403037,2.0
1481423594.899531,11408503,6.0
1481423660.007227,11418677,8.0
1481423760.290047,11434132,7.0
1481423825.528542,11444280,4.0
1481423860.768347,11449726,10.0
1481423975.960704,11467577,5.0
1481423980.962638,11468478,5.0
1481424001.038443,11471146,3.0
1481424126.514493,11490890,10.0
1481424267.298633,11512283,8.0
1481424317.473578,11520320,1.0
1481424392.601064,11531798,8.0
1481424558.110889,11557540,1.0
1481424613.289903,11566214,5.0
1481424819.056606,11597887,5.0
1481424954.488627,11619169,2.0
1481425090.080082,11639580,2.0
1481425095.069028,11640316,2.0
1481425240.40977,11663006,4.0
1481425496.070602,11702764,5.0
1481425636.574885,11724322,9.0
1481425777.092956,11746483,8.0
1481425832.432906,11755013,6.0
1481425982.822874,11778614,3.0
1481426188.752999,11810315,6.0
1481426434.54311,11848543,6.0
1481426579.873479,11871321,5.0
1481427091.517505,11951660,5.0
1481427096.548832,11952320,7.0
1481427101.579259,11953006,7.0
1481427126.627551,11956787,3.0
1481427181.742493,11965352,8.0
1481427307.444275,11985152,1.0
1481427442.868522,12005825,5.0
1481427613.657719,12032177,9.0
1481427844.378988,12067914,9.0
1481428085.046464,12105391,3.0
1481428255.651544,12131786,10.0
1481428270.640043,12133862,5.0
1481428275.664272,12134780,11.0
1481428421.306843,12157250,4.0
1481428531.59859,12174330,6.0
1481428631.897953,12189972,4.0
1481428712.058166,12202082,4.0
1481428837.634685,12221602,4.0
1481429179.10895,12272522,8.0
1481429294.653593,12289731,7.0
1481429916.443053,12382334,7.0
1481430087.028126,12407749,7.0
1481430137.190795,12415275,7.0
1481430407.737464,12455936,7.0
1481430432.992919,12459469,3.0
1481430694.256219,12493365,9.0
1481430825.901002,12510985,6.0
1481430830.71448,12511766,6.0
1481431021.307511,12539955,3.0
1481431267.480061,12576617,27.0
1481431477.513333,12608525,7.0
1481431718.092385,12644267,5.0
1481431758.284442,12650628,7.0
1481432340.241168,12740412,10.0
1481432415.356056,12752149,6.0
1481432435.376893,12754839,5.0
1481432505.628654,12766201,5.0
1481432606.049528,12781320,1.0
1481432947.276386,12834551,5.0
1481432962.360832,12836750,9.0
1481433067.989287,12852954,9.0
1481433138.443357,12863754,5.0
1481433153.447296,12866239,7.0
1481433198.658272,12873005,4.0
1481433318.917026,12892358,4.0
1481433374.062613,12900947,6.0
1481433444.490104,12911718,9.0
1481433464.556529,12914588,10.0
1481433720.424882,12954542,5.0
1481433915.826768,12985263,20.0
1481433945.895646,12989719,5.0
1481433986.026896,12995935,7.0
1481434211.842628,13031220,6.0
1481434382.579921,13057885,11.0
1481434533.086452,13081395,12.0
1481434583.384513,13089004,4.0
1481434753.897908,13114916,6.0
1481434929.170483,13141581,2.0
1481434994.311664,13151609,5.0
1481435024.435131,13156028,4.0
1481435094.551675,13167048,6.0
1481435350.351502,13206407,3.0
1481435821.863503,13279120,5.0
1481436032.886932,13309091,10.0
1481436216.407886,13335189,3.0
1481436381.737899,13360085,14.0
1481436477.118632,13373383,8.0
1481436512.19846,13378787,9.0
1481436753.178909,13414167,6.0
1481437035.226832,13455391,13.0
1481437045.208713,13456909,3.0
1481437301.558697,13495693,11.0
1481437732.66917,13558683,1.0
1481437782.817134,13566480,4.0
1481437968.422527,13593733,6.0
1481438003.564639,13598634,3.0
1481438013.591532,13600355,2.0
1481438942.621986,13734707,10.0
1481438967.604199,13738433,7.0
1481439128.05852,13759366,4.0
1481439133.011689,13760214,4.0
1481439163.212739,13764480,4.0
1481439263.87325,13777737,5.0
1481439414.393592,13800059,7.0
1481439419.425388,13800961,12.0
1481439439.552514,13803870,10.0
1481439494.734667,13811695,3.0
1481440026.286724,13889326,2.0
1481440201.766247,13914962,8.0
1481440322.086825,13932574,5.0
1481441140.588266,14052517,2.0
1481441170.742714,14056507,12.0
1481441341.286736,14080781,6.0
1481441391.282687,14088176,4.0
1481441478.286729,14099164,6.0
1481441603.462105,14118270,27.0
1481441653.695772,14125637,9.0
1481441748.90112,14139987,3.0
1481441941.681667,14165959,8.0
1481442644.579931,14269018,8.0
1481443071.037144,14332943,11.0
1481443231.620693,14356757,4.0
1481443457.550155,14390307,8.0
1481443582.751107,14408763,2.0
1481443713.007708,14428100,7.0
1481443718.039011,14428997,9.0
1481443728.077583,14430440,9.0
1481443743.125226,14432757,4.0
1481444034.400664,14476042,5.0
1481444079.648047,14482629,6.0
1481444410.641488,14531919,15.0
1481444425.638581,14533985,5.0
1481444721.623619,14577679,8.0
1481444821.837846,14592210,7.0
1481444852.044419,14596705,5.0
1481445082.972206,14630485,3.0
1481445238.211092,14654420,4.0
1481445283.276414,14661263,9.0
1481445323.450627,14667137,5.0
1481445589.384883,14707735,15.0
1481445629.484331,14713968,3.0
1481445684.65975,14722294,3.0
1481446326.823044,14820028,8.0
1481446341.883386,14822431,6.0
1481446412.076405,14832801,3.0
1481447189.362701,14950993,4.0
1481447219.37622,14956075,13.0
1481447239.400347,14958785,10.0
1481447585.562971,15011205,11.0
1481447665.742848,15023925,2.0
1481447690.837979,15027148,3.0
1481447710.882098,15030630,5.0
1481447826.408777,15048302,13.0
1481448318.260509,15122911,13.0
1481448428.604778,15139819,13.0
1481448493.783654,15149794,19.0
1481448599.085421,15165907,3.0
1481448699.204563,15180796,6.0
1481448779.420119,15193286,6.0
1481449035.520599,15232232,8.0
1481449161.030928,15251359,0.0
1481449547.41289,15310349,7.0
1481449562.265487,15312343,12.0
1481449582.312339,15315575,9.0
1481449657.567122,15327148,13.0
1481449727.994257,15337503,10.0
1481450129.751294,15398775,3.0
1481450209.97092,15411214,9.0
1481450792.6825,15499897,6.0
1481451249.243503,15569622,7.0
1481451424.962132,15595905,0.0
1481451640.541099,15628324,5.0
1481451826.448096,15655814,4.0
1481451831.286751,15656446,2.0
1481452011.765108,15683925,5.0
1481452117.227412,15699652,4.0
1481452283.021195,15724879,4.0
1481452353.154647,15736252,6.0
1481452674.199331,15784517,9.0
1481452934.995604,15824114,14.0
1481453100.601933,15849241,9.0
1481453311.658586,15881616,6.0
1481453417.101325,15897696,11.0
1481453542.461336,15916674,14.0
1481454023.943039,15990445,16.0
1481454149.298575,16009175,5.0
1481454294.712795,16031731,16.0
1481454324.799687,16036047,8.0
1481454374.98347,16043701,23.0
1481454510.404818,16064652,7.0
1481454525.498027,16066502,4.0
1481454766.294098,16103012,6.0
1481454831.245681,16113255,5.0
1481454856.306896,16116809,9.0
1481455046.838737,16145858,8.0
1481455102.039893,16154218,8.0
1481455207.314953,16170175,5.0
1481455398.107016,16199365,7.0
1481455508.073909,16216186,4.0
1481455649.043713,16237594,10.0
1481455684.090788,16242572,9.0
1481455704.217903,16245958,7.0
1481455764.518283,16255063,11.0
1481455774.573902,16256772,9.0
1481456045.693435,16298254,8.0
1481456241.132217,16327467,5.0
1481456497.157752,16366984,11.0
1481456617.510838,16385299,12.0
1481456727.794325,16402108,11.0
1481456863.130418,16423165,3.0
1481457354.841986,16497439,7.0
1481457465.165612,16514258,11.0
1481457851.407432,16572995,12.0
1481457926.750935,16584432,6.0
1481458092.310852,16609422,7.0
1481458242.834856,16632338,8.0
1481458313.034761,16642825,7.0
1481458363.316469,16650648,6.0
1481458398.370923,16655661,6.0
1481458594.310607,16685220,3.0
1481458870.161633,16727057,7.0
1481458955.263988,16740306,10.0
1481459000.45028,16746784,12.0
1481459035.584163,16752331,21.0
1481459060.547575,16756138,10.0
1481459457.169421,16817026,4.0
1481459617.870131,16841406,8.0
1481459738.375201,16860068,16.0
1481459788.385938,16867694,7.0
1481459918.807293,16887095,6.0
1481460099.372788,16914356,5.0
1481460305.214748,16946018,6.0
1481460310.090723,16946575,8.0
1481460410.569698,16962225,1.0
1481460561.219504,16985631,6.0
1481460967.678743,17046694,5.0
1481461042.704593,17057894,5.0
1481461148.395419,17073793,4.0
1481461278.73257,17094463,7.0
1481461328.866631,17101836,10.0
1481461439.334329,17118658,7.0
1481461569.795185,17138502,8.0
1481462312.48088,17250514,20.0
1481462458.342778,17273177,17.0
1481462629.079592,17298890,7.0
1481462779.664137,17322182,11.0
1481462794.545786,17323921,18.0
1481462930.182749,17344452,8.0
1481463090.701847,17368450,2.0
1481463145.983308,17376814,13.0
1481463376.670136,17412490,7.0
1481463396.793305,17415509,18.0
1481463527.314656,17434865,10.0
1481463542.335012,17437612,5.0
1481463677.841749,17458195,6.0
1481463682.818618,17458639,6.0
1481463933.674733,17496868,14.0
1481464034.116095,17511690,15.0
1481464099.306472,17522058,6.0
1481464255.026089,17545378,15.0
1481464601.128476,17598371,4.0
1481464616.197825,17600410,3.0
1481464676.360762,17609606,13.0
1481464701.539021,17613141,16.0
1481465052.563152,17666874,32.0
1481465102.688397,17674463,7.0
1481465112.710918,17676007,7.0
1481465870.52099,17790992,5.0
1481466086.313357,17823206,18.0
1481466111.420446,17827224,4.0
1481466186.814709,17838115,9.0
1481466327.399373,17859940,6.0
1481466377.530741,17867567,8.0
1481466538.066124,17891742,3.0
1481466633.363443,17905441,6.0
1481466708.473717,17917685,8.0
1481466969.220265,17956349,4.0
1481467064.659035,17971278,13.0
1481467069.786678,17971952,13.0
1481467195.291679,17990826,11.0
1481467235.469236,17997142,10.0
1481467255.441448,18000263,15.0
1481467416.099936,18024445,17.0
1481467591.870917,18051642,10.0
1481467867.772973,18093457,16.0
1481468053.476659,18121461,11.0
1481468113.738619,18130560,4.0
1481468183.977249,18140941,6.0
1481468324.364164,18162682,9.0
1481468329.450985,18163367,19.0
1481468510.137539,18190782,24.0
1481468770.996033,18230585,23.0
1481468800.961467,18235274,11.0
1481468836.10114,18240731,8.0
1481468916.230808,18253220,4.0
1481468941.289444,18256721,7.0
1481468946.326208,18257533,7.0
1481469137.329294,18286781,9.0
1481469202.226115,18296439,5.0
1481469347.829332,18318803,15.0
1481469829.308902,18392458,8.0
1481469904.644724,18403930,6.0
1481469979.790401,18415188,10.0
1481470110.143332,18435219,3.0
1481470350.870602,18471761,18.0
1481470456.102704,18487903,19.0
1481470496.414926,18494293,10.0
1481470732.439034,18530112,11.0
1481470797.584494,18540032,15.0
1481470852.740896,18548396,8.0
1481470902.860287,18556090,11.0
1481470943.2718,18562548,9.0
1481471103.636838,18587066,4.0
1481471359.228356,18625180,12.0
1481471464.512269,18641080,9.0
1481471650.135324,18669414,4.0
1481471825.581225,18696410,8.0
1481472472.831222,18793538,6.0
1481473436.579579,18940098,8.0
1481473843.049351,19001110,7.0
1481473893.187764,19008896,5.0
1481474073.767906,19036196,17.0
1481474129.086646,19044634,2.0
1481474139.313405,19046346,9.0
1481474169.275525,19051010,20.0
1481474405.136585,19086539,5.0
1481474420.224268,19089020,4.0
1481474475.403503,19097438,10.0
1481474640.960487,19122626,9.0
1481474967.257698,19166335,3.0
1481475022.46187,19174746,8.0
1481475549.464532,19254923,18.0
1481476011.154949,19325172,13.0
1481476116.483615,19341197,20.0
1481476156.541864,19347212,2.0
1481476246.832231,19360866,27.0
1481476587.837699,19412619,5.0
1481476618.106681,19417521,1.0
1481476768.644452,19440315,3.0
1481476933.932137,19465636,27.0
1481476938.989682,19466308,13.0
1481477104.719375,19491432,16.0
1481477215.207091,19508190,7.0
1481477225.421326,19509887,4.0
1481477265.39494,19515813,15.0
1481477551.43216,19559016,5.0
1481477746.984537,19588167,4.0
1481477751.989455,19588842,2.0
1481478068.482647,19636929,8.0
1481478078.463924,19638410,6.0
