Wall time,Step,Value
1481362173.160503,3913645,2.0
1481362193.377558,3918333,0.0
1481362263.807807,3934775,3.0
1481362268.811953,3935899,3.0
1481362329.277232,3950014,1.0
1481362495.439697,3988577,2.0
1481362837.888284,4067622,4.0
1481362973.751208,4099172,3.0
1481363140.136066,4138243,1.0
1481363537.887148,4233567,0.0
1481363738.476388,4281006,2.0
1481363778.749881,4290703,2.0
1481364005.118249,4343878,1.0
1481364382.427137,4432974,0.0
1481364402.690556,4437404,5.0
1481364407.725117,4438703,4.0
1481364448.018022,4448255,3.0
1481364528.780343,4467232,6.0
1481364533.765807,4468363,3.0
1481364926.150279,4560094,2.0
1481364966.543161,4569325,2.0
1481365001.783985,4577573,1.0
1481365026.887981,4583494,3.0
1481365545.565456,4703529,2.0
1481365691.760686,4737234,0.0
1481365797.744444,4761813,2.0
1481366251.315807,4868221,1.0
1481366512.919778,4928654,2.0
1481366729.685527,4979469,3.0
1481366764.860388,4987735,2.0
1481366931.074681,5026494,9.0
1481367082.116712,5061973,1.0
1481367102.266455,5066697,7.0
1481367862.606479,5242356,1.0
1481367943.058745,5261035,2.0
1481368058.828529,5286357,1.0
1481368169.815851,5311457,1.0
1481368325.837862,5346916,5.0
1481368557.257008,5400251,4.0
1481368844.240658,5467168,5.0
1481368919.678189,5484635,2.0
1481369055.474818,5516480,2.0
1481369171.111901,5544007,3.0
1481369246.815396,5562342,3.0
1481369403.061234,5599960,3.0
1481369559.115256,5637208,0.0
1481369639.644181,5656651,5.0
1481370092.705415,5761465,2.0
1481370148.026291,5774185,4.0
1481370439.958215,5841137,3.0
1481370802.505291,5923854,4.0
1481370882.806501,5942094,4.0
1481370998.60847,5968596,0.0
1481371008.843016,5970956,4.0
1481371018.748742,5973240,2.0
1481371064.140952,5983454,0.0
1481371225.421302,6020464,3.0
1481371295.850351,6036549,4.0
1481371331.085311,6044682,4.0
1481371467.130992,6075567,5.0
1481371487.268325,6080293,2.0
1481371552.69232,6095278,4.0
1481371744.096585,6139438,3.0
1481371925.038625,6180962,2.0
1481372473.693956,6310309,1.0
1481372685.015129,6361170,2.0
1481372690.016192,6362374,2.0
1481372866.383114,6404409,5.0
1481373022.446466,6441204,3.0
1481373163.456412,6473837,4.0
1481373223.754263,6487675,5.0
1481373259.030888,6495736,1.0
1481373329.508413,6512165,1.0
1481373364.641704,6520388,4.0
1481373485.506688,6548873,1.0
1481373556.131731,6565376,5.0
1481373616.481968,6578786,4.0
1481373732.516813,6605344,3.0
1481373758.103823,6611173,1.0
1481373969.166263,6659335,3.0
1481374155.3439,6701893,4.0
1481374185.522837,6709082,3.0
1481374623.231095,6809457,6.0
1481374658.520398,6817461,3.0
1481374940.192944,6881445,0.0
1481375196.936508,6940231,4.0
1481375448.530379,6999025,8.0
1481376213.373422,7181516,4.0
1481376243.57549,7188805,6.0
1481376334.248618,7210201,7.0
1481376374.629649,7219436,4.0
1481376701.584885,7295368,0.0
1481376731.649732,7302289,4.0
1481376746.771283,7305918,3.0
1481376797.042637,7317551,1.0
1481376817.270409,7322153,2.0
1481376827.129328,7324517,0.0
1481376852.320575,7330147,0.0
1481377396.16714,7454409,9.0
1481377436.630577,7463738,0.0
1481377441.711737,7464943,1.0
1481377522.18088,7483395,7.0
1481378292.615408,7657197,6.0
1481378418.300676,7686052,3.0
1481378936.743158,7806822,6.0
1481379384.670769,7912979,8.0
1481379630.981164,7970145,5.0
1481380169.500863,8094510,9.0
1481380340.61674,8133223,4.0
1481380582.417875,8188025,2.0
1481380602.571815,8192584,7.0
1481380642.747754,8201880,7.0
1481380843.871993,8247419,2.0
1481380853.733604,8249484,4.0
1481380889.189452,8257522,2.0
1481380909.518803,8262295,0.0
1481381140.610233,8314217,8.0
1481381206.110163,8329087,10.0
1481381221.381394,8332420,4.0
1481381306.85124,8351851,3.0
1481381316.868468,8354340,5.0
1481381412.266511,8376208,5.0
1481381719.084077,8447773,0.0
1481381774.293254,8460972,6.0
1481381930.412782,8498508,6.0
1481381950.671727,8503381,7.0
1481381965.72195,8507079,3.0
1481382494.392221,8630158,3.0
1481382554.560484,8644116,7.0
1481382660.226571,8668499,1.0
1481382675.344995,8671587,4.0
1481382710.54431,8679801,5.0
1481382886.603501,8720265,4.0
1481383540.830641,8868902,2.0
1481383692.093214,8902957,1.0
1481383782.570776,8923353,4.0
1481383953.7181,8962774,4.0
1481384074.445467,8990022,7.0
1481384144.714649,9005723,1.0
1481384416.81555,9068209,1.0
1481384925.110457,9188602,5.0
1481385036.033608,9215321,1.0
1481385458.601812,9311929,3.0
1481385493.791765,9319993,3.0
1481385519.055772,9325995,8.0
1481386007.548454,9437150,5.0
1481386671.858442,9587534,6.0
1481386697.057128,9593448,8.0
1481386928.520255,9645685,4.0
1481387235.640602,9715849,1.0
1481387547.596677,9787328,2.0
1481387597.727768,9798721,7.0
1481387633.046011,9807269,5.0
1481387663.225674,9814581,8.0
1481387733.772483,9831588,6.0
1481387794.114222,9846150,4.0
1481387829.299762,9854629,4.0
1481387864.611577,9863158,3.0
1481387945.300082,9881974,3.0
1481388131.568643,9925797,5.0
1481388272.76412,9958852,6.0
1481388549.578792,10023728,8.0
1481388751.738772,10070862,9.0
1481388761.833205,10073036,5.0
1481388837.218506,10090685,6.0
1481388862.472093,10096589,7.0
1481388942.916473,10115537,6.0
1481388988.148084,10126213,2.0
1481389113.945169,10155931,1.0
1481389587.186605,10266197,2.0
1481389597.212806,10268547,3.0
1481390030.099108,10370979,6.0
1481390145.801246,10397896,4.0
1481390166.116996,10402680,1.0
1481390221.561979,10415633,4.0
1481390226.731459,10416898,4.0
1481390256.825026,10424091,1.0
1481390412.809684,10461489,7.0
1481390563.862852,10497691,7.0
1481390795.395621,10550311,5.0
1481390815.44357,10555016,2.0
1481391505.353785,10711184,6.0
1481391616.04128,10736341,8.0
1481391696.700211,10754609,11.0
1481392048.870005,10834321,4.0
1481392169.702467,10860411,5.0
1481392305.716453,10891210,7.0
1481392798.752542,11004996,7.0
1481392818.909798,11009674,3.0
1481393498.198235,11167511,2.0
1481393508.264389,11169850,2.0
1481393593.768772,11189607,7.0
1481393674.15566,11208078,8.0
1481394051.859335,11293877,4.0
1481394122.223811,11309496,8.0
1481394419.452627,11376911,5.0
1481394555.249954,11407856,4.0
1481394570.303568,11411386,12.0
1481394690.827401,11439013,2.0
1481394816.674745,11467243,7.0
1481394887.238212,11483197,3.0
1481395038.451277,11517320,5.0
1481395068.596337,11523928,6.0
1481395083.681163,11527275,7.0
1481395370.269829,11593929,3.0
1481395581.719651,11642719,6.0
1481395612.044995,11649758,4.0
1481395652.237577,11659156,12.0
1481396150.732027,11776213,5.0
1481396261.500131,11802766,2.0
1481396468.311187,11852548,2.0
1481396518.615283,11864482,4.0
1481396563.875709,11875395,5.0
1481396674.801401,11902013,9.0
1481396800.740839,11932348,11.0
1481396976.641412,11974568,4.0
1481397062.450903,11995063,6.0
1481397107.668595,12005809,7.0
1481397414.696002,12079611,4.0
1481397545.629621,12111349,7.0
1481397611.111974,12127634,2.0
1481397792.583735,12171355,9.0
1481397807.418433,12175086,2.0
1481397897.995042,12196463,6.0
1481398391.680623,12312977,6.0
1481398592.623956,12359764,7.0
1481398647.83442,12372413,6.0
1481398688.071283,12381729,8.0
1481398728.239603,12391128,9.0
1481398748.397913,12395931,5.0
1481398813.723529,12411294,9.0
1481398884.305117,12427217,3.0
1481399331.898436,12529519,11.0
1481399387.31651,12541802,4.0
1481399568.436638,12583007,8.0
1481399719.554943,12617561,7.0
1481399961.175044,12672536,4.0
1481400127.916621,12710584,14.0
1481400193.259677,12725871,7.0
1481400218.404297,12731913,4.0
1481400379.328138,12769361,9.0
1481400429.770826,12781214,3.0
1481400595.987457,12820394,4.0
1481400600.842905,12821505,4.0
1481400767.089621,12861590,6.0
1481400847.58842,12880919,3.0
1481400857.684403,12883446,5.0
1481400943.1287,12903926,13.0
1481401029.226653,12924660,2.0
1481401039.263702,12927075,4.0
1481401154.926283,12955439,4.0
1481401164.949848,12958033,5.0
1481401286.084426,12988222,10.0
1481401291.200414,12989452,4.0
1481401517.553016,13045023,3.0
1481401648.19882,13076577,5.0
1481401864.333677,13127358,7.0
1481401869.351047,13128450,13.0
1481401884.482992,13131906,8.0
1481402020.617036,13163577,6.0
1481402141.31285,13191125,7.0
1481402191.42813,13202868,9.0
1481402327.138086,13233747,4.0
1481402654.078376,13307533,10.0
1481402834.997898,13348912,9.0
1481402935.476135,13371699,7.0
1481403056.280632,13398950,12.0
1481403403.655521,13478644,2.0
1481403469.087822,13493869,4.0
1481403932.345392,13600392,7.0
1481403942.407915,13603013,6.0
1481403957.495144,13606296,5.0
1481404007.616317,13617928,6.0
1481404063.052562,13630612,3.0
1481404379.947478,13704319,2.0
1481404561.309516,13747400,4.0
1481404994.146826,13848104,7.0
1481405109.966383,13874887,5.0
1481405442.200582,13952771,5.0
1481405462.355735,13957306,4.0
1481405653.713074,14002160,8.0
1481405749.244779,14024412,4.0
1481405995.635995,14081911,8.0
1481406428.000084,14181502,4.0
1481406473.380095,14191807,8.0
1481406729.604956,14250525,5.0
1481406890.817689,14287625,6.0
1481406951.183797,14301265,2.0
1481407293.234549,14380747,3.0
1481407383.907194,14402066,14.0
1481407388.928409,14403280,6.0
1481407474.406042,14423153,5.0
1481407499.657444,14429232,8.0
1481407590.293108,14450357,3.0
1481407932.564404,14529403,3.0
1481408028.150015,14551846,6.0
1481408390.65216,14636941,6.0
1481408476.099547,14657372,8.0
1481408541.685609,14673088,5.0
1481408702.839192,14711751,6.0
1481408969.389487,14778244,2.0
1481409004.493418,14787147,4.0
1481409039.752839,14795866,4.0
1481409095.235231,14809933,5.0
1481409100.298439,14811087,10.0
1481409371.870329,14878823,9.0
1481409422.202851,14891490,5.0
1481409457.489825,14900513,11.0
1481409462.495179,14901614,7.0
1481409890.703191,15008253,5.0
1481409945.880038,15021863,7.0
1481410066.863882,15052324,3.0
1481410192.518006,15083652,11.0
1481410227.727314,15092489,2.0
1481410252.761705,15098595,3.0
1481410464.189151,15151228,1.0
1481410509.460899,15162610,3.0
1481410555.141733,15173954,5.0
1481410982.520711,15280726,9.0
1481411134.320411,15318320,12.0
1481411169.516394,15327161,6.0
1481411214.765991,15338641,4.0
1481411522.017875,15415054,4.0
1481411542.106431,15420156,10.0
1481411567.397139,15426280,5.0
1481411688.378968,15456566,7.0
1481411743.379079,15470293,5.0
1481411763.537263,15475368,5.0
1481411894.550647,15508000,3.0
1481411954.895013,15523178,14.0
1481412217.469341,15588659,2.0
1481412539.513192,15668858,15.0
1481412549.609565,15671561,8.0
1481412599.79033,15683922,9.0
1481412756.034208,15723236,5.0
1481412992.322166,15782468,8.0
1481413108.106239,15810889,2.0
1481413359.656954,15873710,9.0
1481413530.729456,15916270,7.0
1481413842.92397,15994233,6.0
1481413998.72344,16033279,15.0
1481414315.416803,16112364,4.0
1481414416.132643,16137404,6.0
1481414456.268396,16147333,5.0
1481414672.44741,16201502,11.0
1481414692.533999,16206415,3.0
1481414808.37479,16235408,3.0
1481414823.506796,16239060,6.0
1481414944.068906,16269371,5.0
1481414959.144137,16272931,6.0
1481415019.606692,16287951,2.0
1481415577.738974,16427223,7.0
1481415587.792853,16429849,6.0
1481415688.638207,16454917,9.0
1481416081.129962,16553287,4.0
1481416635.001613,16691456,7.0
1481416791.016702,16730797,15.0
1481416921.823664,16763430,7.0
1481417248.844418,16845239,5.0
1481417339.480854,16867673,3.0
1481417399.67286,16882797,8.0
1481417414.733137,16886573,6.0
1481417682.014558,16953523,4.0
1481417702.076436,16958510,5.0
1481417984.247251,17029035,5.0
1481418085.094031,17054227,3.0
1481418296.33841,17107389,4.0
1481418452.198655,17146058,6.0
1481418472.379086,17151433,8.0
1481418487.563126,17155000,7.0
1481418522.566003,17163795,5.0
1481418572.988361,17176482,4.0
1481418779.045888,17227835,11.0
1481418884.70268,17254077,7.0
1481418894.769382,17256826,10.0
1481418914.918851,17261647,3.0
1481419226.783702,17339808,5.0
1481419428.003713,17390328,6.0
1481419432.980368,17391715,9.0
1481419513.382978,17411773,4.0
1481419548.707415,17420686,7.0
1481419654.390518,17447306,5.0
1481419905.712135,17510608,7.0
1481419966.006676,17525603,5.0
1481420146.941677,17570953,5.0
1481420202.309116,17584766,9.0
1481420373.446609,17627572,4.0
1481420705.559047,17710145,4.0
1481420725.701278,17714852,4.0
1481421022.225225,17788933,3.0
1481421208.505519,17835465,17.0
1481421223.548767,17839212,6.0
1481421571.740036,17925907,8.0
1481421586.480904,17929878,3.0
1481421651.871482,17946088,8.0
1481421878.417554,18002504,9.0
1481421903.565096,18008624,8.0
1481421913.896605,18011277,3.0
1481421928.623044,18014952,11.0
1481421979.06014,18027625,4.0
1481421989.097521,18030183,9.0
1481422285.543971,18104245,10.0
1481422315.786502,18111734,9.0
1481422320.807507,18113010,6.0
1481422376.211627,18126761,8.0
1481422592.42547,18180732,7.0
1481422607.42806,18184350,9.0
1481422844.056802,18243380,4.0
1481422854.099341,18245890,8.0
1481423105.850444,18308404,10.0
1481423151.088925,18319880,13.0
1481423191.396235,18329807,7.0
1481423463.69447,18397596,10.0
1481423554.259698,18420163,3.0
1481423589.535264,18428911,3.0
1481423654.821791,18445159,8.0
1481423755.672457,18470291,9.0
1481423821.148448,18486616,6.0
1481423856.37068,18495584,6.0
1481423972.249167,18524504,6.0
1481423977.311037,18525624,8.0
1481423997.379042,18530521,5.0
1481424123.231195,18562105,3.0
1481424264.095567,18597193,3.0
1481424314.418003,18609755,15.0
1481424389.933469,18628679,11.0
1481424556.131349,18670011,3.0
1481424611.473576,18683796,5.0
1481424817.584037,18734974,3.0
1481424953.568373,18768963,10.0
1481425089.38471,18802723,6.0
1481425094.479227,18803887,4.0
1481425240.610039,18840076,5.0
1481425497.640697,18904421,9.0
1481425638.414943,18939377,4.0
1481425778.979214,18974423,13.0
1481425834.204006,18988342,10.0
1481425985.141087,19025751,11.0
1481426191.378663,19077293,15.0
1481426437.872159,19138862,8.0
1481426584.280946,19175308,7.0
1481427097.876636,19302366,11.0
1481427102.839651,19303422,3.0
1481427107.910266,19304794,5.0
1481427133.068409,19310923,5.0
1481427188.475623,19324767,5.0
1481427313.982872,19355867,3.0
1481427449.854911,19389517,12.0
1481427621.104755,19431968,18.0
1481427852.432374,19489232,14.0
1481428094.031658,19549201,15.0
1481428265.255231,19591703,12.0
1481428280.588168,19595535,10.0
1481428285.484471,19596696,5.0
1481428431.752983,19633005,10.0
1481428542.591762,19660484,7.0
1481428643.401929,19685420,7.0
1481428723.759544,19705402,14.0
1481428849.656717,19736610,8.0
1481429191.371699,19821394,9.0
1481429306.929729,19849958,5.0
1481429931.255234,20004259,5.0
1481430102.537552,20046428,11.0
1481430153.102013,20058830,3.0
1481430424.856128,20125964,21.0
1481430450.20438,20132365,7.0
1481430709.373245,20187618,5.0
1481430845.456296,20218099,13.0
1481430850.446266,20219225,15.0
1481431041.347142,20266527,8.0
1481431288.350009,20327147,10.0
1481431499.722853,20379619,5.0
1481431741.26007,20439585,12.0
1481431781.492272,20449440,11.0
1481432365.226123,20593881,6.0
1481432440.612606,20612559,9.0
1481432460.703846,20617631,8.0
1481432531.04696,20635056,13.0
1481432631.728596,20660091,12.0
1481432974.035121,20745471,14.0
1481432989.21475,20749257,14.0
1481433094.710318,20775622,11.0
1481433165.206979,20793298,7.0
1481433180.336528,20797042,4.0
1481433225.501295,20808174,9.0
1481433346.436027,20838678,10.0
1481433401.812102,20852394,12.0
1481433472.193374,20870191,4.0
1481433492.291523,20874971,12.0
1481433749.053173,20939438,6.0
1481433945.149581,20988418,10.0
1481433975.310463,20995959,5.0
1481434015.80264,21006072,17.0
1481434242.538907,21062823,12.0
1481434413.896418,21105610,9.0
1481434564.635203,21143151,7.0
1481434614.800032,21155799,15.0
1481434785.959598,21196458,14.0
1481434962.315571,21240506,5.0
1481435027.694263,21256614,5.0
1481435057.928417,21264151,7.0
1481435128.504659,21281779,3.0
1481435384.868444,21345566,12.0
1481435858.117058,21461657,13.0
1481436069.312371,21511831,12.0
1481436251.776756,21550576,7.0
1481436421.167315,21589551,5.0
1481436513.592827,21611142,8.0
1481436548.869955,21619915,7.0
1481436790.067133,21678155,8.0
1481437071.690447,21743475,7.0
1481437081.742848,21745860,13.0
1481437338.500555,21806723,10.0
1481437771.212773,21911141,12.0
1481437821.792605,21922578,5.0
1481438007.675305,21967744,7.0
1481438042.94191,21976408,7.0
1481438052.943054,21979022,5.0
1481438985.180026,22193867,7.0
1481439010.425387,22199023,12.0
1481439173.718094,22234527,10.0
1481439178.72905,22234701,9.0
1481439213.09737,22242046,7.0
1481439308.9998,22263348,4.0
1481439459.879857,22298885,7.0
1481439471.671455,22299935,16.0
1481439486.814705,22303666,7.0
1481439542.249313,22316672,7.0
1481440081.848334,22442107,19.0
1481440258.239769,22483604,12.0
1481440378.502019,22512392,9.0
1481441200.301468,22704636,4.0
1481441230.413262,22712093,4.0
1481441401.571549,22750729,13.0
1481441451.898718,22763278,16.0
1481441539.028729,22782942,7.0
1481441664.481965,22811292,9.0
1481441714.881963,22822359,12.0
1481441810.296188,22844166,12.0
1481442002.861671,22888128,11.0
1481442113.329919,22913083,9.0
1481442706.485844,23055573,28.0
1481443134.143526,23162214,6.0
1481443295.458259,23202403,8.0
1481443522.151172,23258662,15.0
1481443647.790054,23289805,2.0
1481443778.31676,23322301,4.0
1481443783.353497,23323539,4.0
1481443793.455263,23326113,7.0
1481443808.563532,23329844,10.0
1481444100.461902,23402548,8.0
1481444145.781945,23414041,12.0
1481444478.099876,23496875,8.0
1481444493.45639,23500599,2.0
1481444789.92235,23574647,13.0
1481444890.44056,23599820,4.0
1481444920.68453,23607395,8.0
1481445152.010838,23665004,6.0
1481445308.509731,23703960,5.0
1481445353.673707,23715218,16.0
1481445393.964409,23725212,7.0
1481445660.763174,23791704,9.0
1481445700.953974,23801515,7.0
1481445756.225294,23815388,8.0
1481446400.405495,23975507,7.0
1481446415.391107,23979086,12.0
1481446485.875201,23996540,8.0
1481447266.959326,24191215,11.0
1481447297.131562,24198688,9.0
1481447317.242257,24203819,14.0
1481447664.525599,24290002,13.0
1481447745.069905,24310257,12.0
1481447770.169131,24316318,7.0
1481447790.429369,24321645,12.0
1481447906.348794,24350287,15.0
1481448399.913574,24473121,18.0
1481448510.492635,24500258,6.0
1481448575.968976,24516575,13.0
1481448681.526235,24542967,10.0
1481448782.148119,24567976,9.0
1481448862.922978,24588279,9.0
1481449119.3844,24652103,13.0
1481449245.465361,24683626,6.0
1481449633.026622,24780271,12.0
1481449648.118963,24784031,4.0
1481449668.687942,24789245,2.0
1481449743.887182,24808156,6.0
1481449814.691589,24825652,4.0
1481450217.340945,24926403,9.0
1481450298.032013,24946528,9.0
1481450881.642059,25091915,8.0
1481451339.380833,25205799,6.0
1481451515.433481,25249599,9.0
1481451731.568338,25303531,9.0
1481451917.831753,25349765,8.0
1481451922.843777,25350994,7.0
1481452104.288337,25396476,6.0
1481452209.780993,25422679,7.0
1481452375.687838,25464110,9.0
1481452446.19364,25481636,21.0
1481452768.39442,25561613,8.0
1481453030.046559,25626880,6.0
1481453196.122881,25668244,7.0
1481453407.606313,25720850,3.0
1481453513.272317,25747166,10.0
1481453639.246781,25778377,7.0
1481454123.098732,25898854,3.0
1481454249.17724,25930219,8.0
1481454395.003852,25966494,19.0
1481454425.245065,25974036,6.0
1481454475.398263,25986631,21.0
1481454611.233538,26020449,11.0
1481454626.271459,26023974,5.0
1481454867.716891,26084243,12.0
1481454933.021005,26100530,7.0
1481454958.468629,26106861,6.0
1481455149.325612,26154664,22.0
1481455204.606292,26168378,12.0
1481455310.32946,26194642,9.0
1481455501.618949,26241980,6.0
1481455612.180427,26269505,9.0
1481455753.014154,26304681,8.0
1481455788.274436,26313473,8.0
1481455808.309122,26318323,1.0
1481455868.650556,26333416,6.0
1481455878.789374,26335981,18.0
1481456150.518839,26403712,5.0
1481456346.635816,26452537,0.0
1481456603.308071,26516358,5.0
1481456724.099192,26546425,4.0
1481456834.884948,26573940,11.0
1481456970.744302,26607759,5.0
1481457464.423889,26730909,10.0
1481457575.08084,26758272,3.0
1481457962.908304,26854709,8.0
1481458038.232012,26873503,8.0
1481458204.388227,26914977,13.0
1481458355.423124,26952073,9.0
1481458426.054659,26969904,11.0
1481458476.62771,26982335,6.0
1481458511.511663,26991073,18.0
1481458707.99983,27040088,16.0
1481458984.686825,27108784,6.0
1481459070.303653,27130228,6.0
1481459115.420678,27141413,15.0
1481459150.675087,27150227,6.0
1481459175.896272,27156526,6.0
1481459573.413646,27255181,28.0
1481459734.583316,27295446,12.0
1481459855.357337,27325751,14.0
1481459905.613249,27338138,12.0
1481460036.534578,27370851,3.0
1481460217.570841,27416167,8.0
1481460424.270527,27467785,10.0
1481460429.384721,27469101,7.0
1481460530.2085,27494221,14.0
1481460681.432282,27531728,15.0
1481461089.006966,27633023,4.0
1481461164.149712,27651823,7.0
1481461269.672291,27678163,7.0
1481461400.73184,27710863,7.0
1481461450.942319,27723307,9.0
1481461561.692375,27750566,25.0
1481461692.614222,27783325,6.0
1481462437.784319,27969046,17.0
1481462583.45772,28005551,10.0
1481462754.660714,28048173,25.0
1481462905.44286,28085690,4.0
1481462920.54413,28089551,2.0
1481463056.306277,28123106,11.0
1481463217.418048,28163303,6.0
1481463272.760778,28177334,19.0
1481463504.441979,28234931,4.0
1481463524.516858,28239662,13.0
1481463655.309615,28272191,9.0
1481463670.333154,28276195,6.0
1481463806.21622,28309941,10.0
1481463811.232244,28311204,16.0
1481464062.676984,28373432,11.0
1481464163.483026,28398592,6.0
1481464228.989708,28415127,16.0
1481464384.741444,28454131,7.0
1481464731.935464,28540381,11.0
1481464746.867219,28544065,7.0
1481464807.368397,28559062,16.0
1481464832.387379,28565365,7.0
1481465184.796697,28652688,8.0
1481465235.266741,28665264,6.0
1481465245.295132,28667693,16.0
1481466005.527556,28856700,20.0
1481466221.849885,28910768,4.0
1481466246.851302,28916812,3.0
1481466322.400428,28935718,14.0
1481466463.135606,28970672,11.0
1481466513.485223,28983126,8.0
1481466674.712365,29023578,16.0
1481466770.267724,29047421,10.0
1481466845.616477,29066055,12.0
1481467107.049943,29131486,6.0
1481467202.667231,29155533,9.0
1481467207.693661,29156582,5.0
1481467333.293081,29188014,7.0
1481467373.659096,29197840,4.0
1481467393.731671,29202744,30.0
1481467554.476836,29242737,17.0
1481467731.013674,29286454,14.0
1481468007.636124,29355294,16.0
1481468194.253804,29401707,21.0
1481468254.594666,29416853,19.0
1481468325.128159,29434305,10.0
1481468466.207742,29469322,6.0
1481468471.236164,29470529,4.0
1481468652.376687,29515815,22.0
1481468914.129111,29580764,2.0
1481468944.258114,29588218,9.0
1481468979.457081,29596915,14.0
1481469060.02935,29617251,8.0
1481469085.169469,29623331,6.0
1481469090.244222,29624854,4.0
1481469281.640699,29671917,8.0
1481469347.01986,29688138,4.0
1481469493.005597,29724726,18.0
1481469975.872158,29844567,8.0
1481470051.502916,29863426,8.0
1481470127.01102,29882026,16.0
1481470257.820877,29914596,15.0
1481470499.211357,29974642,9.0
1481470604.921939,30000986,6.0
1481470645.458294,30011265,11.0
1481470882.010262,30069672,3.0
1481470947.423736,30085898,8.0
1481471002.832031,30099529,5.0
1481471053.241177,30112366,7.0
1481471093.413846,30122308,9.0
1481471254.171691,30162241,14.0
1481471511.045023,30225758,11.0
1481471616.705771,30252069,17.0
1481471803.029705,30298612,6.0
1481471979.068365,30342587,8.0
1481472628.407722,30503702,6.0
1481473594.567151,30744159,49.0
1481474002.446988,30845601,5.0
1481474052.688598,30857957,10.0
1481474234.048907,30903366,5.0
1481474289.418432,30916782,4.0
1481474299.441239,30919532,15.0
1481474329.559862,30926975,13.0
1481474566.241892,30985334,12.0
1481474581.536933,30989062,8.0
1481474636.679857,31002950,8.0
1481474816.732215,31038403,5.0
1481475133.735786,31114567,8.0
1481475189.102711,31128414,16.0
1481475717.503674,31259446,14.0
1481476180.325618,31374698,12.0
1481476285.922535,31400937,4.0
1481476326.334586,31410842,1.0
1481476416.673,31433509,33.0
1481476759.048543,31518483,9.0
1481476789.32161,31526043,5.0
1481476940.228022,31563442,38.0
1481477106.145875,31604718,11.0
1481477111.275033,31606057,4.0
1481477277.51912,31647478,14.0
1481477388.666492,31675179,19.0
1481477398.548026,31677770,12.0
1481477438.740173,31687553,4.0
1481477725.548878,31758739,27.0
1481477921.675834,31807387,16.0
1481477926.570435,31808615,5.0
